,id,type,name,latitude_deg,longitude_deg,elevation_ft,iso_country,City,Location,scheduled_service,local_code
3876,11326,small_airport,Wolf Lake Airport,61.64099884,-149.28900149999998,572.0,US,Palmer,TEXAS,0,4AK6
3877,20858,small_airport,Perry Lefors Field,35.61299896,-100.9960022,3245.0,US,Pampa,TEXAS,0,PPA
3879,13842,small_airport,Sandy Creek Airpark,30.10239983,-85.46240234,13.0,US,Panama City,FLORIDA,0,75FL
3880,17668,small_airport,Paoli Municipal Airport,38.58340073,-86.46250153,817.0,US,Paoli,OKLAHOMA,0,I42
3882,20865,small_airport,Edgar County Airport,39.70019913,-87.66960144,654.0,US,Paris,TEXAS,0,PRG
3890,14600,small_airport,Coastal Airport,30.53190041,-87.38529968,110.0,US,Pensacola,FLORIDA,0,83J
3891,23963,small_airport,Pleasant Valley Airport,33.80059814,-112.2509995,1580.0,US,Peoria,ARIZONA,0,P48
3893,20867,small_airport,Perry Municipal Airport,41.82799911,-94.15989685,1013.0,US,Perry,UTAH,0,PRO
3894,20146,small_airport,Peru Municipal Airport,40.78630066,-86.14640045,779.0,US,Peru,INDIANA,0,I76
3896,20546,small_airport,Philadelphia Municipal Airport,32.7994,-89.125999,458.0,US,Philadelphia,PENNSYLVANIA,0,MPE
3897,24925,small_airport,Fergusons Flying Circus Airport,35.71400070000001,-84.41100311,910.0,US,Philadelphia,PENNSYLVANIA,0,TN09
3903,20512,small_airport,Picayune Municipal Airport,30.48749924,-89.65119934,55.0,US,Picayune,MISSISSIPPI,0,MJD
3906,8711,small_airport,Pine Airport,43.46239853,-115.3089981,4232.0,US,Pine,COLORADO,0,1U9
3910,18601,small_airport,Pineville Municipal Airport,31.34609985,-92.44360352,100.0,US,Pineville,NORTH CAROLINA,0,2L0
3912,14078,small_airport,Perryman Airport,38.69630051,-120.7310028,2600.0,US,Placerville,CALIFORNIA,0,7CL9
3916,20847,small_airport,Plymouth Municipal Airport,35.808399200000004,-76.75930023,39.0,US,Plymouth,MICHIGAN,0,PMZ
3917,20449,small_airport,Pocahontas Municipal Airport,36.24549866,-90.9552002,273.0,US,Pocahontas,ARKANSAS,0,M70
3918,20856,small_airport,Pocahontas Municipal Airport,42.74280167,-94.64730072,1226.0,US,Pocahontas,ARKANSAS,0,POH
3919,19141,small_airport,Polson Airport,47.69540024,-114.1849976,2941.0,US,Polson,MONTANA,0,8S1
3927,17785,small_airport,Nichols Ranch Airport,47.67810059,-117.02500149999999,2430.0,US,Post Falls,IDAHO,0,ID07
3929,20857,small_airport,Powell Municipal Airport,44.86719894,-108.7929993,5092.0,US,Powell,TENNESSEE,0,POY
3930,18917,small_airport,Prentice Airport,45.542999,-90.279297,1578.0,US,Prentice,WISCONSIN,0,5N2
3933,18602,small_airport,Princeton Caldwell County Airport,37.11510086,-87.85710144,584.0,US,Princeton,INDIANA,0,2M0
3934,20852,small_airport,Princeton Municipal Airport,45.20069885,-67.56439972,266.0,US,Princeton,INDIANA,0,PNN
3935,20015,small_airport,Mid America Industrial Airport,36.22539902,-95.33010101,622.0,US,Pryor,OKLAHOMA,0,H71
3936,14087,small_airport,West Pueblo Airport,38.36330032,-104.737999,5135.0,US,Pueblo West,COLORADO,0,7CO8
3937,20002,small_airport,Abernathy Field,35.15370178,-87.05680084,685.0,US,Pulaski,TENNESSEE,0,GZS
3938,18725,small_airport,Purcell Municipal - Steven E. Shephard field,34.98450089,-97.38279724,1143.0,US,Purcell,OKLAHOMA,0,3O3
3939,16517,small_airport,Toutant Airport,41.95569992,-72.05439758,770.0,US,Putnam,CONNECTICUT,0,C44
3944,18937,small_airport,Triple W Airport,35.62030029,-78.70030212,244.0,US,Raleigh,NORTH CAROLINA,0,5W5
3952,13609,small_airport,St Croix Riviera Airport,44.84389877,-92.75579834,895.0,US,River Falls,WISCONSIN,0,6WI2
3954,17790,small_airport,Russell W Anderson Strip,43.18439865,-112.4660034,4450.0,US,Riverside,CALIFORNIA,0,ID12
3955,19048,small_airport,Roanoke Municipal Airport,33.12929916,-85.36660004,907.0,US,Roanoke,VIRGINIA,0,7A5
3957,24825,small_airport,Heathrow Airport,31.43910027,-97.14689636,525.0,US,Robinson,TEXAS,0,TE17
3958,20916,small_airport,H H Coffield Regional Airport,30.63159943,-96.98970032,474.0,US,Rockdale,ILLINOIS,0,RCK
3960,19075,small_airport,Ronan Airport,47.56719971,-114.10099790000001,3086.0,US,Ronan,MONTANA,0,7S0
3961,19031,small_airport,Roosevelt Municipal Airport,40.278301,-110.05100300000001,5172.0,US,Roosevelt,UTAH,0,74V
3965,20418,small_airport,Bill Pugh Field,34.445301,-87.711304,723.0,US,Russellville,ARKANSAS,0,M22
3968,21082,small_airport,Salem Leckrone Airport,38.64289856,-88.96420288,573.0,US,Salem,OREGON,0,SLO
3969,17674,small_airport,Salem Municipal Airport,38.60200119,-86.13999939,822.0,US,Salem,OREGON,0,I83
3970,20222,small_airport,Sallisaw Municipal Airport,35.438201899999996,-94.80280304,527.0,US,Sallisaw,OKLAHOMA,0,JSV
3971,8656,small_airport,Bulverde Airpark,29.7390995,-98.45110321,1080.0,US,San Antonio,TEXAS,0,1T8
3972,18516,small_airport,Kestrel Airpark,29.81270027,-98.4253006,1250.0,US,San Antonio,TEXAS,0,1T7
3973,24706,small_airport,Twin-Oaks Airport,29.57299995,-98.46309662,873.0,US,San Antonio,TEXAS,0,T94
3977,6740,small_airport,Sandy River Airport,45.40179825,-122.2289963,704.0,US,Sandy,UTAH,0,03S
3978,23543,small_airport,Mc Kinnon Airpark,45.43069839,-122.24199679999998,658.0,US,Sandy,UTAH,0,OG29
3980,16796,small_airport,Bonny Doon Village Airport,37.07049942,-122.1269989,2020.0,US,Santa Cruz,CALIFORNIA,0,CL77
3981,16570,small_airport,Graywood Ranch Airport,38.43460083,-122.564003,450.0,US,Santa Rosa,CALIFORNIA,0,CA39
3983,8882,small_airport,Hidden River Airport,27.30310059,-82.27259827,47.0,US,Sarasota,FLORIDA,0,22FA
3984,21031,small_airport,Shively Field,41.44490051,-106.8239975,7012.0,US,Saratoga,CALIFORNIA,0,SAA
3986,17509,small_airport,Cypress Lakes Airport,32.15750122,-81.396698,30.0,US,Savannah,GEORGIA,0,GA35
3987,17513,small_airport,Hodges Airpark,31.984399800000002,-81.24620056,10.0,US,Savannah,GEORGIA,0,GA39
3988,21091,small_airport,Savannah Hardin County Airport,35.17039871,-88.21589661,473.0,US,Savannah,GEORGIA,0,SNH
3989,18726,small_airport,Sayre Municipal Airport,35.16759872,-99.65789795,1937.0,US,Sayre,OKLAHOMA,0,3O4
3995,17168,small_airport,Huber Airpark Civic Club Llc Airport,29.60330009,-97.99060059,556.0,US,Seguin,TEXAS,0,E70
3996,9848,small_airport,Diamond Point Airstrip,48.09260178,-122.9290009,262.0,US,Sequim,WASHINGTON,0,2WA1
3997,24936,small_airport,"Seymour Air Park, Inc. Airport",35.811798100000004,-83.77459717,1000.0,US,Sevierville,TENNESSEE,0,TN20
3998,15105,small_airport,Margos Sky Ranch Airport,41.04449844,-81.81569672,1045.0,US,Seville,OHIO,0,8OA9
3999,21125,small_airport,Seward Municipal Airport,40.86470032,-97.10919952,1506.0,US,Seward,NEBRASKA,0,SWT
4000,22915,small_airport,Krutz Airport,40.91419983,-97.08059692,1450.0,US,Seward,NEBRASKA,0,NE18
4001,21053,small_airport,Freeman Municipal Airport,38.92359924,-85.90740204,583.0,US,Seymour,INDIANA,0,SER
4002,18588,small_airport,Shelby County Airport,39.41040039,-88.84539795,618.0,US,Shelbyville,INDIANA,0,2H0
4005,12608,small_airport,Bushnell Airport,45.10319901,-123.4250031,220.0,US,Sheridan,NEW YORK,0,5OR2
4008,12827,small_airport,Shirley Airport,42.52700043,-71.66449738,400.0,US,Shirley,NEW YORK,0,61MA
4009,8824,small_airport,White Mountain Lake Airport,34.35229874,-109.97000120000001,6066.0,US,Show Low,ARIZONA,0,21AZ
4013,21163,small_airport,Alfred C 'Bubba' Thomas Airport,28.03919983,-97.54239655,48.0,US,Sinton,TEXAS,0,T69
4015,18998,small_airport,Sisters Eagle Air Airport,44.30459976,-121.53900149999998,3168.0,US,Sisters,OREGON,0,6K5
4016,9985,small_airport,Aberdeen Field,37.0237999,-76.58860016,33.0,US,Smithfield,RHODE ISLAND,0,31VA
4017,10289,small_airport,Smyrna Airport,39.30360031,-75.58390045,18.0,US,Smyrna,DELAWARE,0,38N
4019,11634,small_airport,Snyder Airport,34.62760162,-99.01399994,1325.0,US,Snyder,TEXAS,0,4O1
4027,9405,small_airport,Swaids Field,32.39459991,-81.28070068,85.0,US,Springfield,MISSOURI,0,2GA2
4028,19600,small_airport,Springfield Municipal Airport,44.23109818,-94.99890137,1072.0,US,Springfield,MISSOURI,0,D42
4029,9859,small_airport,Plows & Props Airport,42.64279938,-88.3986969,840.0,US,Springfield,MISSOURI,0,2WI4
4038,8804,small_airport,Stafford Airport,43.00889969,-78.04309845,891.0,US,Stafford,TEXAS,0,20NY
4039,12032,small_airport,Potters Field,32.87390137,-111.95999909999999,1309.0,US,Stanfield,OREGON,0,55AZ
4042,18195,small_airport,Willhoit Airport,39.04560089,-89.84069824,614.0,US,Staunton,VIRGINIA,0,IS33
4045,10858,small_airport,Kentmorr Airpark,38.91820145,-76.35800171,10.0,US,Stevensville,MONTANA,0,3W3
4046,15573,small_airport,Rosemont Airport,46.44279861,-114.00299840000002,4172.0,US,Stevensville,MONTANA,0,98MT
4047,10463,small_airport,Grant Airport,33.52750015,-84.1568985,790.0,US,Stockbridge,GEORGIA,0,3GA0
4050,18797,small_airport,Sturgis Municipal Airport,44.41799927,-103.375,3243.0,US,Sturgis,SOUTH DAKOTA,0,49B
4051,16526,small_airport,Sylvania Airport,42.70330048,-87.95899963,785.0,US,Sturtevant,WISCONSIN,0,C89
4052,14865,small_airport,Hargrove Airport,34.51259995,-91.56400299,211.0,US,Stuttgart,ARKANSAS,0,8AR0
4053,18442,small_airport,Sublette Municipal Airport,37.49140167,-100.83000179999999,2908.0,US,Sublette,KANSAS,0,19S
4055,25332,small_airport,Southland Field,30.13139915,-93.37609863,10.0,US,Sulphur,OKLAHOMA,0,UXL
4057,21089,small_airport,Sumter Airport,33.99499893,-80.36129761,182.0,US,Sumter,SOUTH CAROLINA,0,SMS
4059,17170,small_airport,Superior Municipal Airport,33.27780151,-111.1269989,2646.0,US,Superior,MONTANA,0,E81
4063,20230,small_airport,Plantation Airpark,32.64530182,-81.5970993,188.0,US,Sylvania,OHIO,0,JYL
4064,21218,small_airport,Tahlequah Municipal Airport,35.92890167,-95.00450134,874.0,US,Tahlequah,OKLAHOMA,0,TQH
4066,19774,small_airport,Tarboro Edgecombe Airport,35.93709946,-77.54660034,53.0,US,Tarboro,NORTH CAROLINA,0,ETC
4067,11593,small_airport,Taylorsville Airport,35.930801,-81.196702,1090.0,US,Taylorsville,MISSISSIPPI,0,NC2
4069,20316,small_airport,Mountain Valley Airport,35.10110092,-118.42299650000001,4220.0,US,Tehachapi,CALIFORNIA,0,L94
4071,21186,small_airport,Perry County Municipal Airport,38.0177002,-86.69090271,660.0,US,Tell City,INDIANA,0,TEL
4072,8167,small_airport,Woody Mc Clellan Ranch Airport,31.23819923,-97.5141983,690.0,US,Temple,TEXAS,0,19TX
4075,10912,small_airport,Three Lakes Municipal Airport,45.79019928,-89.1210022,1636.0,US,Three Lakes,WISCONSIN,0,40D
4077,12650,small_airport,Toledo State Airport,44.60100174,-123.9400024,7.0,US,Toledo,OHIO,0,5S4
4082,12117,small_airport,La Cholla Airpark,32.44670105,-111.00299840000002,2940.0,US,Tucson,ARIZONA,0,57AZ
4084,15670,small_airport,Turlock Airpark,37.47079849,-120.84400179999999,100.0,US,Turlock,CALIFORNIA,0,9CL0
4087,9337,small_airport,Cones Field,34.16279984,-116.04799650000001,1800.0,US,Twentynine Palms,CALIFORNIA,0,2CA2
4089,18652,small_airport,"Union County, Troy Shelton Field",34.68700027,-81.64119720000001,610.0,US,Union,SOUTH CAROLINA,0,35A
4090,18327,small_airport,Franklin Field,32.16680145,-85.80970001,300.0,US,Union Springs,ALABAMA,0,07A
4094,10543,small_airport,High Point Airport,37.84271559,-97.35144138,1395.0,US,Valley Center,CALIFORNIA,0,3KS5
4095,13987,small_airport,Valley City Flying Club Airport,41.25699997,-81.97070313,850.0,US,Valley City,NORTH DAKOTA,0,78OH
4096,17405,small_airport,Eglin Field Nr 2 Airport,30.57769966,-86.45079803,159.0,US,Valparaiso,INDIANA,0,FL35
4098,21322,small_airport,Culberson County Airport,31.05780029,-104.7839966,3957.0,US,Van Horn,TEXAS,0,VHN
4099,25590,small_airport,Fly For Fun Airport,45.68730164,-122.52200320000001,297.0,US,Vancouver,WASHINGTON,0,W56
4100,25661,small_airport,Wax Orchards Airport,47.40179825,-122.4980011,389.0,US,Vashon,WASHINGTON,0,WA69
4101,19796,small_airport,Wilbarger County Airport,34.22570038,-99.28379822,1265.0,US,Vernon,TEXAS,0,F05
4102,26130,small_airport,New Hibiscus Airpark,27.63229942,-80.52760315,25.0,US,Vero Beach,FLORIDA,0,X52
4103,10856,small_airport,Roy Otten Memorial Airfield,38.42779922,-92.87519836,1030.0,US,Versailles,INDIANA,0,3VS
4104,21320,small_airport,Darke County Airport,40.20439911,-84.5318985,1007.0,US,Versailles,INDIANA,0,VES
4106,18388,small_airport,Concordia Parish Airport,31.56200027,-91.50650024,54.0,US,Vidalia,GEORGIA,0,0R4
4109,11019,small_airport,Virginia Beach Airport,36.67819977,-76.03299713,15.0,US,Virginia Beach,VIRGINIA,0,42VA
4110,20196,small_airport,Wabash Municipal Airport,40.76200104,-85.79879761,796.0,US,Wabash,INDIANA,0,IWH
4118,26330,small_airport,Walker Municipal Airport,47.15829849,-94.64610291,1364.0,US,Walker,MINNESOTA,0,Y49
4122,18893,small_airport,Roosevelt Memorial Airport,32.93349838,-84.688797,880.0,US,Warm Springs,OREGON,0,5A9
4123,18721,small_airport,Warren Municipal Airport,33.5603981,-92.08540344,235.0,US,Warren,MICHIGAN,0,3M9
4124,10847,small_airport,Flying Circus Aerodrome,38.55039978,-77.71579742,315.0,US,Warrenton,NORTH CAROLINA,0,3VA3
4125,14444,small_airport,Warrenton Air Park,38.65570068,-77.78720093,442.0,US,Warrenton,NORTH CAROLINA,0,7VG0
4126,18654,small_airport,Wasco State Airport,45.58940125,-120.67400359999999,1503.0,US,Wasco,CALIFORNIA,0,35S
4128,18642,small_airport,Water Valley Municipal Airport,34.16680145,-89.686203,270.0,US,Water Valley,MISSISSIPPI,0,33M
4129,22675,small_airport,Waterbury Airport,41.63339996,-73.04679871,850.0,US,Waterbury,CONNECTICUT,0,N41
4130,10910,small_airport,Watervliet Municipal Airport,42.20000076,-86.25,656.0,US,Watervliet,NEW YORK,0,40C
4131,23411,small_airport,Schuyler Airport,42.45199966,-76.91159821,870.0,US,Watkins Glen,NEW YORK,0,NY29
4132,7933,small_airport,Orange Hill Airport,30.65850067,-85.5298996,260.0,US,Wausau,WISCONSIN,0,15FD
4137,10917,small_airport,Red Stewart Airfield,39.50529861,-84.12190247,955.0,US,Waynesville,NORTH CAROLINA,0,40I
4138,17192,small_airport,Horseshoe Bend Airport,32.57289886,-97.87249756,715.0,US,Weatherford,OKLAHOMA,0,F78
4139,16046,small_airport,Voyager Village Airstrip,45.96659851,-92.14600372,1020.0,US,Webster,NEW YORK,0,9WN2
4146,11387,small_airport,Owl Canyon Gliderport,40.80469894,-104.9850006,5545.0,US,Wellington,TEXAS,0,4CO2
4147,23370,small_airport,Sweetwater (USMC) Airport,38.50979996,-119.21700290000001,6837.0,US,Wellington,TEXAS,0,NV72
4148,23377,small_airport,Desert Creek Airport,38.68420029,-119.3219986,5358.0,US,Wellington,TEXAS,0,NV97
4149,13060,small_airport,Reader-Botsford Airport,41.16260147,-82.20269775,864.0,US,Wellington,TEXAS,0,67D
4153,9764,small_airport,Hahn Sky Ranch Airport,43.46640015,-88.29090118,1090.0,US,West Bend,WISCONSIN,0,2T5
4154,21418,small_airport,West Branch Community Airport,44.24480057,-84.17980194,882.0,US,West Branch,IOWA,0,Y31
4157,17309,small_airport,Wellington Aero Club Airport,26.64649963,-80.29419708,19.0,US,West Palm Beach,FLORIDA,0,FD38
4158,19279,small_airport,Alexander Salamon Airport,38.85150146,-83.56629944,896.0,US,West Union,IOWA,0,AMT
4159,9845,small_airport,Clearview Airpark,39.46699905,-77.01740265,799.0,US,Westminster,CALIFORNIA,0,2W2
4160,10976,small_airport,Flying T Ranch Airport,33.3783989,-96.44830322,705.0,US,Westminster,CALIFORNIA,0,41TS
4163,17876,small_airport,Whittier Airport,60.77719879,-148.7220001,30.0,US,Whittier,CALIFORNIA,0,IEM
4164,13688,small_airport,Westport Airport,37.64749908,-97.38449859999999,1290.0,US,Wichita,KANSAS,0,71K
4165,13724,small_airport,Westport Auxiliary Airport,37.60419846,-97.35890198,1270.0,US,Wichita,KANSAS,0,72K
4166,20246,small_airport,Riverside Airport,37.74810028,-97.40670013,1335.0,US,Wichita,KANSAS,0,K32
4168,16824,small_airport,Williams Gliderport,39.16350174,-122.13200379999999,68.0,US,Williams,ARIZONA,0,CN12
4170,20484,small_airport,Martin County Airport,35.86220169,-77.17819977,76.0,US,Williamston,SOUTH CAROLINA,0,MCZ
4171,14725,small_airport,Downwind Acres Airport,42.15280151,-83.56739807,683.0,US,Willis,TEXAS,0,86MI
4174,8550,small_airport,Catalano Airfield,44.42369843,-73.74960327,840.0,US,Wilmington,NORTH CAROLINA,0,1NK6
4175,20138,small_airport,Clinton Field,39.50329971,-83.8628006,1033.0,US,Wilmington,NORTH CAROLINA,0,I66
4176,10820,small_airport,White Wings Airport,30.01140022,-98.04049683,1083.0,US,Wimberley,TEXAS,0,3TS1
4177,20975,small_airport,Arens Field,41.09230042,-86.61289978,711.0,US,Winamac,INDIANA,0,RWN
4179,15953,small_airport,Winifred Airport,47.55160141,-109.37799840000002,3311.0,US,Winifred,MONTANA,0,9S7
4181,19839,small_airport,Winnsboro Municipal Airport,32.15299988,-91.69850159,76.0,US,Winnsboro,LOUISIANA,0,F89
4182,19036,small_airport,Winters Municipal Airport,31.94720078,-99.9858017,1871.0,US,Winters,TEXAS,0,77F
4186,23667,small_airport,Davies Air Field,40.73889923,-81.87169647,1200.0,US,Wooster,OHIO,0,OI08
4191,18630,small_airport,Yuma Municipal Airport,40.10419846,-102.7129974,4136.0,US,Yuma,ARIZONA,0,2V6
4192,18765,small_airport,Parr Airport,40.00699997,-82.01239777,790.0,US,Zanesville,OHIO,0,42I
4193,23602,small_airport,Riverside Airport,39.98619843,-81.98370361,700.0,US,Zanesville,OHIO,0,OH36
4194,21439,small_airport,Ottawa Executive Airport,42.81719971,-85.92810059,740.0,US,Zeeland,MICHIGAN,0,Z98
4199,10402,seaplane_base,Campbell Lake Seaplane Base,61.133099,-149.942003,20.0,US,Anchorage,ALASKA,0,3C3
4203,26358,seaplane_base,Bethel Seaplane Base,60.7820015,-161.7429962,15.0,US,Bethel,CONNECTICUT,0,Z59
4206,10927,heliport,Heavenly Flights Heliport,36.18030167,-81.52390289,2474.0,US,Boone,NORTH CAROLINA,0,40NC
4208,17057,seaplane_base,Chatham Seaplane Base,57.51490021,-134.9459991,0.0,US,Chatham,LOUISIANA,0,CYM
4210,14037,heliport,Mosby Army Heliport,34.62639999,-84.10639954,1748.0,US,Dahlonega,GEORGIA,0,7A7
4213,15799,seaplane_base,North Country Seaplane Base,47.01490021,-92.16819763,1370.0,US,Duluth,GEORGIA,0,9M0
4216,16514,seaplane_base,Folsom Lake Seaplane Base,38.707199100000004,-121.13300320000002,466.0,US,Folsom,CALIFORNIA,0,C39
4219,11904,seaplane_base,Greenville Seaplane Base,45.46120071,-69.59780121,1028.0,US,Greenville,SOUTH CAROLINA,0,52B
4222,23321,heliport,Car Country Heliport,35.98799896,-114.9260025,2300.0,US,Henderson,TEXAS,0,NV10
4233,26157,heliport,Laredo Medical Center Heliport,27.53569984,-99.47740173,466.0,US,Laredo,TEXAS,0,XA22
4236,7033,heliport,Baptist Hospital East Heliport,38.23899841,-85.63939667,531.0,US,Louisville,KENTUCKY,0,09KY
4239,17157,seaplane_base,Lake Berryessa Seaplane Base,38.59159851,-122.2590027,440.0,US,Napa,CALIFORNIA,0,E20
4240,22992,heliport,Southern Nh Medical Center Heliport,42.75579834,-71.46199799,96.0,US,Nashua,NEW HAMPSHIRE,0,NH37
4241,25420,heliport,Sentara Norfolk General Hospital Heliport,36.86130142,-76.3035965,10.0,US,Norfolk,NEBRASKA,0,VA88
4243,15693,heliport,Sacred Heart Hospital Heliport,30.47599983,-87.2118988,134.0,US,Pensacola,FLORIDA,0,9FD1
4244,17394,heliport,West Florida Regional Medical Center Heliport,30.50020027,-87.25,100.0,US,Pensacola,FLORIDA,0,FL24
4245,17452,heliport,Baptist Hospital Heliport,30.42939949,-87.23110199,115.0,US,Pensacola,FLORIDA,0,FL85
4251,25581,seaplane_base,Will Rogers Wiley Post Memorial Seaplane Base,47.49980164,-122.21900179999999,14.0,US,Renton,WASHINGTON,0,W36
4254,25649,heliport,Elliott Park Heliport,47.61980057,-122.3610001,100.0,US,Seattle,WASHINGTON,0,WA55
4266,17628,heliport,Waikoloa Heliport,19.9205,-155.8607,119.0,US,Waikoloa Village,HAWAII,0,HI07
4280,29962,closed,Houston Gulf Airport,29.50830078,-95.05139923,20.0,US,Houston,TEXAS,0,SPX
4292,321858,small_airport,Reapers Field,35.327459000000005,-91.803972,270.0,US,Albion,INDIANA,0,REAPERS
4294,321841,small_airport,Aubry Field,34.71968,-90.891562,180.0,US,Aubrey,TEXAS,0,AUBRY
4295,321842,small_airport,Aubry Field2,34.714667999999996,-90.91461600000001,180.0,US,Aubrey,TEXAS,0,AUBRY2
4306,324090,small_airport,Freeman Swank Farms Airport,40.59683,-82.43173,1071.0,US,Butler,NEW JERSEY,0,0OH5
4310,308893,small_airport,Cleveland Regional Jetport,35.211497200000004,-84.7997694,860.0,US,Cleveland,OHIO,0,RZR
4311,321833,small_airport,Tuckers Field,35.640570000000004,-91.86589599999999,1020.0,US,Concord,NORTH CAROLINA,0,TUCK
4312,318199,small_airport,Cantrell Field Airport,35.0198889,-92.55511109999999,276.0,US,Conway,SOUTH CAROLINA,0,CXW
4314,302474,closed,Wright Field,39.78,-84.10444444,800.0,US,Dayton,OREGON,0,DWF
4317,45888,small_airport,Blowout Bench Airport,47.111011,-120.710742,2065.0,US,Ellensburg,WASHINGTON,0,74WT
4321,307427,closed,Greater Southwest International Airport-Amon Carter Field,32.83081045,-97.04918861,568.0,US,Fort Worth,TEXAS,0,GSW
