,jan,id,lat,long,name,year,country
830231,-283,USC00152003,38.3833,-84.2833,CYNTHIANA_2,1961,US
830261,67,USC00152003,38.3833,-84.2833,CYNTHIANA_2,1991,US
830281,-168,USC00152040,37.6528,-84.7708,DANVILLE,1961,US
830311,189,USC00152040,37.6528,-84.7708,DANVILLE,1991,US
830331,-173,USC00152180,37.7333,-82.7333,DEWEY_DAM,1961,US
830361,227,USC00152180,37.7333,-82.7333,DEWEY_DAM,1991,US
830381,-197,USC00152214,37.7858,-84.7078,DIX_DAM,1961,US
830411,195,USC00152214,37.7858,-84.7078,DIX_DAM,1991,US
830431,-58,USC00152407,37.2667,-87.5167,EARLINGTON,1961,US
830461,88,USC00152407,37.2667,-87.5167,EARLINGTON,1991,US
830481,-271,USC00152409,37.75,-84.3333,EASTERN_KENTUCKY_UNIV,1961,US
830511,65,USC00152409,37.75,-84.3333,EASTERN_KENTUCKY_UNIV,1991,US
830531,49,USC00152442,37.0486,-88.0728,EDDYVILLE_5S,1961,US
830561,148,USC00152442,37.0486,-88.0728,EDDYVILLE_5S,1991,US
830581,-110,USC00152469,36.9833,-85.65,EDMONTON_3_W,1961,US
830611,156,USC00152469,36.9833,-85.65,EDMONTON_3_W,1991,US
830631,-256,USC00152512,37.6797,-85.8761,ELIZABETHTOWN_WP_CS,1961,US
830661,78,USC00152512,37.6797,-85.8761,ELIZABETHTOWN_WP_CS,1991,US
830681,-133,USC00152698,37.2667,-84.65,EUBANK,1961,US
830711,191,USC00152698,37.2667,-84.65,EUBANK,1991,US
830731,-297,USC00152775,38.6783,-84.3283,FALMOUTH,1961,US
830761,6,USC00152775,38.6783,-84.3283,FALMOUTH,1991,US
830781,-213,USC00152791,38.1228,-83.5328,CAVE_RUNLAKE,1961,US
830811,61,USC00152791,38.1228,-83.5328,CAVE_RUNLAKE,1991,US
830831,-323,USC00152908,38.4167,-83.75,FLEMINGSBURG_1_SW,1961,US
830861,-5,USC00152908,38.4167,-83.75,FLEMINGSBURG_1_SW,1991,US
830881,-17,USC00152961,37.4667,-88.1,FORDS_FERRY_DAM_5O,1961,US
830911,67,USC00152961,37.4667,-88.1,FORDS_FERRY_DAM_5O,1991,US
830931,-246,USC00153028,38.2022,-84.8825,FRANKFORT_DOWNTOWN,1961,US
830961,129,USC00153028,38.2022,-84.8825,FRANKFORT_DOWNTOWN,1991,US
830981,45,USC00153036,36.6878,-86.5061,FRANKLIN,1961,US
831011,267,USC00153036,36.6878,-86.5061,FRANKLIN,1991,US
831031,46,USC00153223,37.0147,-88.2678,GILBERTSVILLE_KY_DAM,1961,US
831061,166,USC00153223,37.0147,-88.2678,GILBERTSVILLE_KY_DAM,1991,US
831081,-330,USC00153230,38.2186,-83.1431,GIMLET_9N,1961,US
831111,55,USC00153230,38.2186,-83.1431,GIMLET_9N,1991,US
831131,-108,USC00153241,36.9833,-85.9,GLASGOW,1961,US
831161,206,USC00153241,36.9833,-85.9,GLASGOW,1991,US
831181,-14,USC00153246,37.0014,-85.9072,GLASGOW,1961,US
831211,215,USC00153246,37.0014,-85.9072,GLASGOW,1991,US
831231,128,USC00153295,36.8964,-88.0139,GOLDEN_POND_8_N,1961,US
831261,115,USC00153295,36.8964,-88.0139,GOLDEN_POND_8_N,1991,US
831281,-234,USC00153382,37.4,-83.95,GRAY_HAWK,1961,US
831311,63,USC00153382,37.4,-83.95,GRAY_HAWK,1991,US
831331,-283,USC00153389,38.3353,-82.9075,GRAYSON_2_E,1961,US
831361,86,USC00153389,38.3353,-82.9075,GRAYSON_2_E,1991,US
831381,-323,USC00153391,38.2922,-82.9747,GRAYSON_3_SW,1961,US
831411,49,USC00153391,38.2922,-82.9747,GRAYSON_3_SW,1991,US
831431,-96,USC00153430,37.2592,-85.5022,GREENSBURG,1961,US
831461,250,USC00153430,37.2592,-85.5022,GREENSBURG,1991,US
831481,-70,USC00153451,37.1833,-87.2167,GREENVILLE_2_W,1961,US
831511,108,USC00153451,37.1833,-87.2167,GREENVILLE_2_W,1991,US
831531,-137,USC00153604,37.7822,-86.4622,HARDINSBURG,1961,US
831561,137,USC00153604,37.7822,-86.4622,HARDINSBURG,1991,US
831581,-195,USC00153741,37.55,-83.7667,HEIDELBERG,1961,US
831611,191,USC00153741,37.55,-83.7667,HEIDELBERG,1991,US
831631,-89,USC00153762,37.7558,-87.6456,HENDERSON_8_SSW,1961,US
831661,31,USC00153762,37.7558,-87.6456,HENDERSON_8_SSW,1991,US
831681,-47,USC00153816,36.5667,-89.1667,HICKMAN_1_E,1961,US
831711,119,USC00153816,36.5667,-89.1667,HICKMAN_1_E,1991,US
831731,-168,USC00153899,37.3333,-82.9833,HINDMAN,1961,US
831761,44,USC00153899,37.3333,-82.9833,HINDMAN,1991,US
831781,-178,USC00153929,37.5317,-85.735,HODGENVILLE_LINCOLN_P,1961,US
831811,137,USC00153929,37.5317,-85.735,HODGENVILLE_LINCOLN_P,1991,US
831831,-63,USC00153994,36.8492,-87.5206,HOPKINSVILLE,1961,US
831861,143,USC00153994,36.8492,-87.5206,HOPKINSVILLE,1991,US
831881,-46,USC00154093,37.15,-83.3667,HYDEN,1961,US
831911,289,USC00154093,37.15,-83.3667,HYDEN,1991,US
831931,-268,USC00154138,37.8725,-82.5194,INEZ_2_E,1961,US
831961,134,USC00154138,37.8725,-82.5194,INEZ_2_E,1991,US
831981,-197,USC00154165,37.8833,-86.2833,IRVINGTON,1961,US
832011,52,USC00154165,37.8833,-86.2833,IRVINGTON,1991,US
832031,-40,USC00154196,37.55,-83.3833,JACKSON,1961,US
832061,279,USC00154196,37.55,-83.3833,JACKSON,1991,US
832081,8,USC00154208,37.0056,-85.0617,JAMESTOWN_WWTP,1961,US
832111,336,USC00154208,37.0056,-85.0617,JAMESTOWN_WWTP,1991,US
832131,47,USC00154375,36.76,-88.1386,KENLAKE_RESORT,1961,US
832161,195,USC00154375,36.76,-88.1386,KENLAKE_RESORT,1991,US
832181,-177,USC00154703,37.5108,-86.2892,LEITCHFIELD_2_N,1961,US
832211,17,USC00154703,37.5108,-86.2892,LEITCHFIELD_2_N,1991,US
832231,-94,USC00154938,37.6667,-85.4,MARION,1961,US
832261,230,USC00154938,37.6667,-85.4,MARION,1991,US
832281,-134,USC00154949,38.2333,-85.7667,LOUISVILLE,1961,US
832311,64,USC00154949,38.2333,-85.7667,LOUISVILLE,1991,US
832331,-169,USC00154958,38.115,-85.6444,LOUISVILLE_WFO,1961,US
832361,61,USC00154958,38.115,-85.6444,LOUISVILLE_WFO,1991,US
832381,-34,USC00154967,36.9692,-88.8314,LOVELACEVILLE,1961,US
832411,71,USC00154967,36.9692,-88.8314,LOVELACEVILLE,1991,US
832431,-46,USC00155067,37.3475,-87.5239,MADISONVILLE,1961,US
832461,109,USC00155067,37.3475,-87.5239,MADISONVILLE,1991,US
832481,44,USC00155097,37.1317,-86.1481,MAMMOTH_CAVE,1961,US
832511,321,USC00155097,37.1317,-86.1481,MAMMOTH_CAVE,1991,US
832531,-37,USC00155111,37.15,-83.8167,MANCHESTER_4_W,1961,US
832561,273,USC00155111,37.15,-83.8167,MANCHESTER_4_W,1991,US
832581,-62,USC00155148,37.3333,-88.0667,MARION,1961,US
832611,52,USC00155148,37.3333,-88.0667,MARION,1991,US
832631,-92,USC00155165,36.8425,-85.5244,MARROWBONE,1961,US
832661,181,USC00155165,36.8425,-85.5244,MARROWBONE,1991,US
832681,19,USC00155230,36.7333,-88.65,MAYFIELD,1961,US
832711,141,USC00155230,36.7333,-88.65,MAYFIELD,1991,US
832731,-11,USC00155232,36.7,-88.6333,MAYFIELD_2_S,1961,US
832761,121,USC00155232,36.7,-88.6333,MAYFIELD_2_S,1991,US
832781,-33,USC00155233,36.7581,-88.6406,MAYFIELD_RADIO_WLLE,1961,US
832811,104,USC00155233,36.7581,-88.6406,MAYFIELD_RADIO_WLLE,1991,US
832831,-204,USC00155243,38.6869,-83.7872,MAYSVILLE_SEWAGE_PLT,1961,US
832861,144,USC00155243,38.6869,-83.7872,MAYSVILLE_SEWAGE_PLT,1991,US
832881,0,USC00155389,36.6086,-83.7144,MIDDLESBORO_FIRE_DEPT,1961,US
832911,254,USC00155389,36.6086,-83.7144,MIDDLESBORO_FIRE_DEPT,1991,US
832931,-148,USC00155524,36.8667,-84.8275,MONTICELLO_3_NE,1961,US
832961,234,USC00155524,36.8667,-84.8275,MONTICELLO_3_NE,1991,US
832981,-356,USC00155640,38.0583,-83.9333,MT_STERLING,1961,US
833011,-93,USC00155640,38.0583,-83.9333,MT_STERLING,1991,US
833031,-29,USC00155648,37.3542,-84.3369,MT_VERNON,1961,US
833061,190,USC00155648,37.3542,-84.3369,MT_VERNON,1991,US
833081,64,USC00155694,36.6122,-88.3083,MURRAY,1961,US
833111,176,USC00155694,36.6122,-88.3083,MURRAY,1991,US
833131,-3,USC00155834,37.2792,-86.2492,NOLIN_RIVER_LAKE,1961,US
833161,276,USC00155834,37.2792,-86.2492,NOLIN_RIVER_LAKE,1991,US
833181,-460,USC00156012,38.3422,-83.1036,OLIVE_HILL_5NE,1961,US
833211,-17,USC00156012,38.3422,-83.1036,OLIVE_HILL_5NE,1991,US
833231,-60,USC00156028,37.2669,-83.65,ONEIDA,1961,US
833261,288,USC00156028,37.2669,-83.65,ONEIDA,1991,US
833281,-232,USC00156091,37.7828,-87.1183,OWENSBORO_1_W,1961,US
833311,-15,USC00156091,37.7828,-87.1183,OWENSBORO_1_W,1991,US
833331,-273,USC00156104,38.5167,-84.8167,OWENTON,1961,US
833361,-17,USC00156104,38.5167,-84.8167,OWENTON,1991,US
833381,-267,USC00156107,38.5167,-84.8167,OWENTON_1,1961,US
833411,26,USC00156107,38.5167,-84.8167,OWENTON_1,1991,US
833431,-28,USC00156113,37.0833,-88.7,PADUCAH_LONE_OAKS,1961,US
833461,102,USC00156113,37.0833,-88.7,PADUCAH_LONE_OAKS,1991,US
833481,-17,USC00156115,37.1,-88.6167,PADUCAH,1961,US
833511,109,USC00156115,37.1,-88.6167,PADUCAH,1991,US
833531,38,USC00156117,37.05,-88.55,PADUCAH_WALKER_BOAT_YA,1961,US
833561,177,USC00156117,37.05,-88.55,PADUCAH_WALKER_BOAT_YA,1991,US
833581,-89,USC00156122,37.0667,-88.5833,PADUCAH_USE_RSVN,1961,US
833611,-3,USC00156122,37.0667,-88.5833,PADUCAH_USE_RSVN,1991,US
833631,-200,USC00156136,37.8175,-82.7883,PAINTSVILLE_1E,1961,US
833661,186,USC00156136,37.8175,-82.7883,PAINTSVILLE_1E,1991,US
833681,105,USC00156353,37.4833,-82.5167,PIKEVILLE,1961,US
833711,473,USC00156353,37.4833,-82.5167,PIKEVILLE,1991,US
833731,-47,USC00156575,37.1,-87.8833,PRINCETON,1961,US
833761,71,USC00156575,37.1,-87.8833,PRINCETON,1991,US
833781,-127,USC00156580,37.1244,-87.8672,PRINCETON_1_SE,1961,US
833811,13,USC00156580,37.1244,-87.8672,PRINCETON_1_SE,1991,US
833831,-60,USC00156595,37.3997,-87.7622,PROVIDENCE,1961,US
833861,56,USC00156595,37.3997,-87.7622,PROVIDENCE,1991,US
833881,-118,USC00156624,37.5339,-83.3492,QUICKSAND,1961,US
833911,248,USC00156624,37.5339,-83.3492,QUICKSAND,1991,US
833931,-153,USC00156805,37.7333,-84.3,RICHMOND,1961,US
833961,193,USC00156805,37.7333,-84.3,RICHMOND,1991,US
833981,-4,USC00156882,37.2167,-86.8936,ROCHESTER_FERRY,1961,US
834011,141,USC00156882,37.2167,-86.8936,ROCHESTER_FERRY,1991,US
834031,-97,USC00156988,37.6178,-86.5044,ROUGH_RIVER_LAKE,1961,US
834061,120,USC00156988,37.6178,-86.5044,ROUGH_RIVER_LAKE,1991,US
834081,84,USC00157049,36.855,-86.8883,RUSSELLVILLE,1961,US
834111,196,USC00157049,36.855,-86.8883,RUSSELLVILLE,1991,US
834131,-308,USC00157091,37.7,-85.9833,ST_JOHN_BETHLEHEM_ACA,1961,US
834161,-89,USC00157091,37.7,-85.9833,ST_JOHN_BETHLEHEM_ACA,1991,US
834181,-288,USC00157211,38.9667,-84.55,SCOTT,1961,US
834211,-71,USC00157211,38.9667,-84.55,SCOTT,1991,US
834231,-45,USC00157215,36.7458,-86.2258,SCOTTSVILLE,1961,US
834261,253,USC00157215,36.7458,-86.2258,SCOTTSVILLE,1991,US
834281,-119,USC00157319,37.5833,-84.7667,SHELBY_CITY,1961,US
834311,167,USC00157319,37.5833,-84.7667,SHELBY_CITY,1991,US
834331,-393,USC00157324,38.2,-85.2,SHELBYVILLE_1_E,1961,US
834361,-7,USC00157324,38.2,-85.2,SHELBYVILLE_1_E,1991,US
834381,63,USC00157510,37.1167,-84.6167,SOMERSET_2_N,1961,US
834411,363,USC00157510,37.1167,-84.6167,SOMERSET_2_N,1991,US
834431,-268,USC00157652,37.8603,-83.8969,STANTON_2W,1961,US
834461,49,USC00157652,37.8603,-83.8969,STANTON_2W,1991,US
834481,-145,USC00157677,36.6736,-84.4792,STEARNS_2S,1961,US
834511,338,USC00157677,36.6736,-84.4792,STEARNS_2S,1991,US
834531,-210,USC00157800,36.8861,-85.7067,SUMMER_SHADE,1961,US
834561,116,USC00157800,36.8861,-85.7067,SUMMER_SHADE,1991,US
834581,-231,USC00157948,38.0144,-85.3714,TAYLORSVILLE_2SW,1961,US
834611,74,USC00157948,38.0144,-85.3714,TAYLORSVILLE_2SW,1991,US
834631,-301,USC00158055,37.8667,-82.6167,TOMAHAWK_1_WSW,1961,US
834661,81,USC00158055,37.8667,-82.6167,TOMAHAWK_1_WSW,1991,US
834681,-305,USC00158259,38.5833,-83.3333,VANCEBURG,1961,US
834711,107,USC00158259,38.5833,-83.3333,VANCEBURG,1991,US
834731,-237,USC00158432,38.4947,-83.0183,WARNOCK2,1961,US
834761,110,USC00158432,38.4947,-83.0183,WARNOCK2,1991,US
834781,-239,USC00158446,38.7744,-84.9672,WARSAW_MARKLAND_DAM,1961,US
834811,57,USC00158446,38.7744,-84.9672,WARSAW_MARKLAND_DAM,1991,US
834831,-226,USC00158486,37.4167,-84.6,WAYNESBURG_7_NE,1961,US
834861,45,USC00158486,37.4167,-84.6,WAYNESBURG_7_NE,1991,US
834881,-299,USC00158551,37.9414,-83.3017,WEST_LIBERTY_3NW,1961,US
834911,66,USC00158551,37.9414,-83.3017,WEST_LIBERTY_3NW,1991,US
834931,-60,USC00158555,37.0683,-88.7725,WEST_PADUCAH_2W,1961,US
834961,26,USC00158555,37.0683,-88.7725,WEST_PADUCAH_2W,1991,US
834981,29,USC00158706,36.7333,-84.1667,WILLIAMSBURG_2,1961,US
835011,375,USC00158706,36.7333,-84.1667,WILLIAMSBURG_2,1991,US
835031,-111,USC00158709,36.7333,-84.15,WILLIAMSBURG,1961,US
835061,241,USC00158709,36.7333,-84.15,WILLIAMSBURG,1991,US
835081,-266,USC00158714,38.6586,-84.6106,WILLIAMSTOWN_3_W,1961,US
835111,-16,USC00158714,38.6586,-84.6106,WILLIAMSTOWN_3_W,1991,US
835131,-155,USC00158807,36.8667,-85.15,WOLF_CREEK_DAM,1961,US
835161,169,USC00158807,36.8667,-85.15,WOLF_CREEK_DAM,1991,US
835181,845,USC00160007,29.9689,-92.1169,ABBEVILLE,1961,US
835211,1100,USC00160007,29.9689,-92.1169,ABBEVILLE,1991,US
835231,666,USC00160098,31.3206,-92.4611,ALEXANDRIA,1961,US
835261,797,USC00160098,31.3206,-92.4611,ALEXANDRIA,1991,US
835281,651,USC00160103,31.2489,-92.4489,ALEXANDRIA_5_SSE,1961,US
835311,802,USC00160103,31.2489,-92.4489,ALEXANDRIA_5_SSE,1991,US
835331,669,USC00160205,30.7094,-90.525,AMITE,1961,US
835361,1007,USC00160205,30.7094,-90.525,AMITE,1991,US
835381,635,USC00160244,30.95,-91.5833,ANGOLA,1961,US
835411,827,USC00160244,30.95,-91.5833,ANGOLA,1991,US
835431,535,USC00160253,32.8833,-93.0,ANTIOCH_FIRE_TWR,1961,US
835461,625,USC00160253,32.8833,-93.0,ANTIOCH_FIRE_TWR,1991,US
835481,501,USC00160277,32.5511,-92.9186,ARCADIA,1961,US
835511,597,USC00160277,32.5511,-92.9186,ARCADIA,1991,US
835531,466,USC00160349,32.1292,-93.1164,ASHLAND,1961,US
835561,671,USC00160349,32.1292,-93.1164,ASHLAND,1991,US
835581,385,USC00160537,32.7314,-91.9144,BASTROP,1961,US
835611,573,USC00160537,32.7314,-91.9144,BASTROP,1991,US
835631,756,USC00160555,30.4292,-91.2069,BATON_ROUGE,1961,US
835661,1037,USC00160555,30.4292,-91.2069,BATON_ROUGE,1991,US
835681,567,USC00160639,31.6333,-92.1833,BELAH_FIRE_TWR,1961,US
835711,764,USC00160639,31.6333,-92.1833,BELAH_FIRE_TWR,1991,US
835731,501,USC00160718,32.6997,-93.6619,BENTON_5E,1961,US
835761,563,USC00160718,32.6997,-93.6619,BENTON_5E,1991,US
835781,555,USC00160800,32.3744,-92.9433,BIENVILLE_3_NE,1961,US
835811,674,USC00160800,32.3744,-92.9433,BIENVILLE_3_NE,1991,US
835831,667,USC00160945,30.7808,-89.8567,BOGALUSA,1961,US
835861,1034,USC00160945,30.7808,-89.8567,BOGALUSA,1991,US
835881,529,USC00161232,31.3944,-92.7164,BOYCE_3_WNW,1961,US
835911,724,USC00161232,31.3944,-92.7164,BOYCE_3_WNW,1991,US
835931,747,USC00161246,30.3919,-91.2711,BRUSLY_2_W,1961,US
835961,974,USC00161246,30.3919,-91.2711,BRUSLY_2_W,1991,US
835981,693,USC00161287,30.9594,-92.1786,BUNKIE,1961,US
836011,790,USC00161287,30.9594,-92.1786,BUNKIE,1991,US
836031,912,USC00161292,29.3414,-89.5158,BURAS,1961,US
836061,1251,USC00161292,29.3414,-89.5158,BURAS,1991,US
836081,420,USC00161411,32.5133,-92.3486,CALHOUN_RSCH_STN,1961,US
836111,594,USC00161411,32.5133,-92.3486,CALHOUN_RSCH_STN,1991,US
836131,515,USC00161425,29.75,-93.3333,CAMERON,1961,US
836161,743,USC00161425,29.75,-93.3333,CAMERON,1991,US
836181,596,USC00161446,31.0667,-93.2,CAMP_POLK,1961,US
836211,805,USC00161446,31.0667,-93.2,CAMP_POLK,1991,US
836231,858,USC00161565,30.1981,-91.1256,CARVILLE_2_SW,1961,US
836261,1051,USC00161565,30.1981,-91.1256,CARVILLE_2_SW,1991,US
836281,694,USC00161601,29.8667,-92.85,CATFISH_POINT,1961,US
836311,862,USC00161601,29.8667,-92.85,CATFISH_POINT,1991,US
836331,479,USC00161703,32.3167,-92.45,CHATHAM,1961,US
836361,602,USC00161703,32.3167,-92.45,CHATHAM,1991,US
836381,627,USC00161729,31.0167,-92.2833,CHENEYVILLE_1_NE,1961,US
836411,793,USC00161729,31.0167,-92.2833,CHENEYVILLE_1_NE,1991,US
836431,810,USC00161807,30.4,-91.2333,CINCLARE,1961,US
836461,1044,USC00161807,30.4,-91.2333,CINCLARE,1991,US
836481,662,USC00161891,30.8544,-91.0092,CLINTON_FORESTRY_HQ,1961,US
836511,897,USC00161891,30.8544,-91.0092,CLINTON_FORESTRY_HQ,1991,US
836531,621,USC00161899,30.8178,-90.9733,CLINTON_5_SE,1961,US
836561,858,USC00161899,30.8178,-90.9733,CLINTON_5_SE,1991,US
836581,634,USC00161941,31.5183,-92.7142,COLFAX,1961,US
836611,750,USC00161941,31.5183,-92.7142,COLFAX,1991,US
836631,459,USC00161956,32.6667,-91.8667,COLLINSTON,1961,US
836661,687,USC00161956,32.6667,-91.8667,COLLINSTON,1991,US
836681,567,USC00161979,32.1667,-92.1072,COLUMBIA_LOCK,1961,US
836711,719,USC00161979,32.1667,-92.1072,COLUMBIA_LOCK,1991,US
836731,539,USC00162023,31.75,-93.7,CONVERSE,1961,US
836761,664,USC00162023,31.75,-93.7,CONVERSE,1991,US
836781,536,USC00162121,32.8869,-93.4569,COTTON_VALLEY_5_NNW,1961,US
836811,623,USC00162121,32.8869,-93.4569,COTTON_VALLEY_5_NNW,1991,US
836831,651,USC00162151,30.5272,-90.1114,COVINGTON_4_NNW,1961,US
836861,955,USC00162151,30.5272,-90.1114,COVINGTON_4_NNW,1991,US
836881,804,USC00162212,30.2408,-92.3478,CROWLEY_2_NE,1961,US
836911,910,USC00162212,30.2408,-92.3478,CROWLEY_2_NE,1991,US
836931,873,USC00162334,29.6,-90.35,DELTA_FARMS,1961,US
836961,1196,USC00162334,29.6,-90.35,DELTA_FARMS,1991,US
836981,835,USC00162361,30.4347,-93.4692,DE_QUINCY,1961,US
837011,896,USC00162361,30.4347,-93.4692,DE_QUINCY,1991,US
837031,663,USC00162367,30.8428,-93.2869,DE_RIDDER,1961,US
837061,794,USC00162367,30.8428,-93.2869,DE_RIDDER,1991,US
837081,843,USC00162478,29.5833,-89.8333,DIAMOND_4_NW,1961,US
837111,1076,USC00162478,29.5833,-89.8333,DIAMOND_4_NW,1991,US
837131,459,USC00162525,32.1,-92.5833,DODSON_6_ENE,1961,US
837161,612,USC00162525,32.1,-92.5833,DODSON_6_ENE,1991,US
837181,854,USC00162534,30.0719,-91.0278,DONALDSONVILLE_4_SW,1961,US
837211,1084,USC00162534,30.0719,-91.0278,DONALDSONVILLE_4_SW,1991,US
837231,685,USC00162800,30.85,-92.7833,ELIZABETH,1961,US
837261,860,USC00162800,30.85,-92.7833,ELIZABETH,1991,US
837281,802,USC00162872,30.0667,-90.6167,EMILIE,1961,US
837311,1035,USC00162872,30.0667,-90.6167,EMILIE,1991,US
837331,472,USC00162971,32.6167,-91.5667,EPPS_6_WNW,1961,US
837361,674,USC00162971,32.6167,-91.5667,EPPS_6_WNW,1991,US
837381,683,USC00162981,30.4917,-92.4303,EUNICE,1961,US
837411,817,USC00162981,30.4917,-92.4303,EUNICE,1991,US
837431,494,USC00163079,32.775,-92.4075,FARMERVILLE,1961,US
837461,636,USC00163079,32.775,-92.4075,FARMERVILLE,1991,US
837481,809,USC00163313,29.8233,-91.5442,FRANKLIN_3_NW,1961,US
837511,1059,USC00163313,29.8233,-91.5442,FRANKLIN_3_NW,1991,US
837531,687,USC00163321,30.8433,-90.1619,FRANKLINTON,1961,US
837561,959,USC00163321,30.8433,-90.1619,FRANKLINTON,1991,US
837581,630,USC00163327,30.8186,-90.18,FRANKLINTON_3_SW,1961,US
837611,990,USC00163327,30.8186,-90.18,FRANKLINTON_3_SW,1991,US
837631,893,USC00163433,29.4631,-90.3072,GALLIANO,1961,US
837661,1214,USC00163433,29.4631,-90.3072,GALLIANO,1991,US
837681,586,USC00163741,31.4358,-92.8828,GORUM_FIRE_TWR,1961,US
837711,759,USC00163741,31.4358,-92.8828,GORUM_FIRE_TWR,1991,US
837731,545,USC00163794,32.1333,-93.8,GRAND_CANE_FIRE_TWR,1961,US
837761,622,USC00163794,32.1333,-93.8,GRAND_CANE_FIRE_TWR,1991,US
837781,703,USC00163800,30.4183,-92.0442,GRAND_COTEAU,1961,US
837811,867,USC00163800,30.4183,-92.0442,GRAND_COTEAU,1991,US
837831,995,USC00163807,29.2414,-89.9914,GRAND_ISLE,1961,US
837861,1299,USC00163807,29.2414,-89.9914,GRAND_ISLE,1991,US
837881,526,USC00163864,30.8333,-90.6667,GREENSBURG,1961,US
837911,905,USC00163864,30.8333,-90.6667,GREENSBURG,1991,US
837931,830,USC00163979,29.8894,-93.4019,HACKBERRY_8_SSW,1961,US
837961,1001,USC00163979,29.8894,-93.4019,HACKBERRY_8_SSW,1991,US
837981,652,USC00164030,30.5031,-90.3772,HAMMOND_5_E,1961,US
838011,993,USC00164030,30.5031,-90.3772,HAMMOND_5_E,1991,US
838031,752,USC00164034,30.4839,-90.4731,HAMMOND,1961,US
838061,995,USC00164034,30.4839,-90.4731,HAMMOND,1991,US
838081,578,USC00164260,31.1833,-92.75,HINESTON_4_NNE,1961,US
838111,751,USC00164260,31.1833,-92.75,HINESTON_4_NNE,1991,US
838131,623,USC00164288,31.3747,-93.3911,HODGES_GARDENS,1961,US
838161,761,USC00164288,31.3747,-93.3911,HODGES_GARDENS,1991,US
838181,503,USC00164355,32.81,-93.0625,HOMER_1N,1961,US
838211,540,USC00164355,32.81,-93.0625,HOMER_1N,1991,US
838231,1006,USC00164407,29.6408,-90.8161,HOUMA,1961,US
838261,1220,USC00164407,29.6408,-90.8161,HOUMA,1991,US
838281,801,USC00164674,29.9592,-91.7108,JEANERETTE_5_NW,1961,US
838311,990,USC00164674,29.9592,-91.7108,JEANERETTE_5_NW,1991,US
838331,529,USC00164696,31.6783,-92.1289,JENA,1961,US
838361,665,USC00164696,31.6783,-92.1289,JENA,1991,US
838381,764,USC00164700,30.2003,-92.6642,JENNINGS,1961,US
838411,1005,USC00164700,30.2003,-92.6642,JENNINGS,1991,US
838431,578,USC00164734,31.6833,-91.8333,JONESVILLE_4_N,1961,US
838461,709,USC00164734,31.6833,-91.8333,JONESVILLE_4_N,1991,US
838481,639,USC00164739,31.4825,-91.8628,JONESVILLE_LOCKS,1961,US
838511,753,USC00164739,31.4825,-91.8628,JONESVILLE_LOCKS,1991,US
838531,457,USC00164830,31.9167,-92.15,KELLY,1961,US
838561,627,USC00164830,31.9167,-92.15,KELLY,1991,US
838581,754,USC00165021,30.2192,-92.065,LAFAYETTE,1961,US
838611,978,USC00165021,30.2192,-92.065,LAFAYETTE,1991,US
838631,732,USC00165065,30.0206,-92.7681,LAKE_ARTHUR_7_SW,1961,US
838661,926,USC00165065,30.0206,-92.7681,LAKE_ARTHUR_7_SW,1991,US
838681,425,USC00165090,32.8067,-91.173,LAKE_PROVIDENCE,1961,US
838711,592,USC00165090,32.8067,-91.173,LAKE_PROVIDENCE,1991,US
838731,836,USC00165207,29.55,-89.8,LAWRENCE,1961,US
838761,1151,USC00165207,29.55,-89.8,LAWRENCE,1991,US
838781,643,USC00165266,31.1417,-93.2397,LEESVILLE,1961,US
838811,757,USC00165266,31.1417,-93.2397,LEESVILLE,1991,US
838831,887,USC00165296,29.7856,-92.2047,LELAND_BOWMAN_LOCK,1961,US
838861,1110,USC00165296,29.7856,-92.2047,LELAND_BOWMAN_LOCK,1991,US
838881,637,USC00165365,32.3167,-92.9167,LIBERTY_HILL,1961,US
838911,672,USC00165365,32.3167,-92.9167,LIBERTY_HILL,1991,US
838931,660,USC00165522,31.9672,-94.0003,LOGANSPORT,1961,US
838961,667,USC00165522,31.9672,-94.0003,LOGANSPORT,1991,US
838981,578,USC00165527,31.9833,-93.95,LOGANSPORT_4_ENE,1961,US
839011,638,USC00165527,31.9833,-93.95,LOGANSPORT_4_ENE,1991,US
839031,702,USC00165620,30.3644,-91.1672,LSU_BEN_HUR_FARM,1961,US
839061,972,USC00165620,30.3644,-91.1672,LSU_BEN_HUR_FARM,1991,US
839081,920,USC00165624,29.5814,-89.8222,LSU_CITRUS_RSCH_STN,1961,US
839111,1186,USC00165624,29.5814,-89.8222,LSU_CITRUS_RSCH_STN,1991,US
839131,700,USC00165630,31.1783,-92.4108,LSU_DEAN_LEE_RSCH_STN,1961,US
839161,854,USC00165630,31.1783,-92.4108,LSU_DEAN_LEE_RSCH_STN,1991,US
839181,854,USC00165852,30.5667,-92.4333,MAMOU_4_S,1961,US
839211,990,USC00165852,30.5667,-92.4333,MAMOU_4_S,1991,US
839231,371,USC00165874,32.0389,-93.7053,MANSFIELD,1961,US
839261,413,USC00165874,32.0389,-93.7053,MANSFIELD,1991,US
839281,574,USC00165892,31.5769,-93.4817,MANY,1961,US
839311,692,USC00165892,31.5769,-93.4817,MANY,1991,US
839331,847,USC00165926,29.7853,-90.1158,MARRERO_9_SSW,1961,US
839361,1151,USC00165926,29.7853,-90.1158,MARRERO_9_SSW,1991,US
839381,726,USC00166117,30.6833,-91.7333,MELVILLE,1961,US
839411,952,USC00166117,30.6833,-91.7333,MELVILLE,1991,US
